timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750777150929,351,ObtenerArtista,200,OK,PruebaHumoSpotify 1-3,text,true,,1518,312,4,4,https://api.spotify.com/v1/artists/3AA28KZvwAUcZuOKwyblJQ,351,0,119
1750777150913,358,ObtenerArtista,200,OK,PruebaHumoSpotify 1-4,text,true,,1516,312,4,4,https://api.spotify.com/v1/artists/4NHQUGzhtTLFvgF5SZesLK,358,0,119
1750777151962,348,TokenSpotify,200,OK,PruebaHumoSpotify 1-2,text,true,,973,340,4,4,https://accounts.spotify.com/api/token,348,0,132
1750777152235,315,TokenSpotify,200,OK,PruebaHumoSpotify 1-1,text,true,,972,340,4,4,https://accounts.spotify.com/api/token,315,0,117
1750777152303,330,TokenSpotify,200,OK,PruebaHumoSpotify 1-3,text,true,,972,340,4,4,https://accounts.spotify.com/api/token,330,0,123
1750777152304,329,TokenSpotify,200,OK,PruebaHumoSpotify 1-4,text,true,,972,340,4,4,https://accounts.spotify.com/api/token,329,0,122
1750777153311,352,ObtenerArtista,200,OK,PruebaHumoSpotify 1-2,text,true,,1518,312,8,8,https://api.spotify.com/v1/artists/4gzpq5DPGxSnKTe4SA8HAU,352,0,117
1750777153551,352,ObtenerArtista,200,OK,PruebaHumoSpotify 1-1,text,true,,1554,312,8,8,https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2,352,0,117
1750777153635,329,ObtenerArtista,200,OK,PruebaHumoSpotify 1-4,text,true,,1646,312,8,8,https://api.spotify.com/v1/artists/1dfeR4HaWDbWqFHLkxsg1d,329,0,116
1750777153635,355,ObtenerArtista,200,OK,PruebaHumoSpotify 1-3,text,true,,1529,312,8,8,https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR,355,0,119
1750777153779,318,TokenSpotify,200,OK,PruebaHumoSpotify 1-6,text,true,,972,340,8,8,https://accounts.spotify.com/api/token,318,0,123
1750777153781,323,TokenSpotify,200,OK,PruebaHumoSpotify 1-8,text,true,,972,340,8,8,https://accounts.spotify.com/api/token,323,0,122
1750777153779,325,TokenSpotify,200,OK,PruebaHumoSpotify 1-7,text,true,,972,340,8,8,https://accounts.spotify.com/api/token,325,0,125
1750777153779,329,TokenSpotify,200,OK,PruebaHumoSpotify 1-5,text,true,,972,340,8,8,https://accounts.spotify.com/api/token,329,0,123
1750777154665,333,TokenSpotify,200,OK,PruebaHumoSpotify 1-2,text,true,,972,340,8,8,https://accounts.spotify.com/api/token,333,0,120
1750777154905,319,TokenSpotify,200,OK,PruebaHumoSpotify 1-1,text,true,,972,340,8,8,https://accounts.spotify.com/api/token,319,0,113
1750777154968,315,TokenSpotify,200,OK,PruebaHumoSpotify 1-4,text,true,,972,340,8,8,https://accounts.spotify.com/api/token,315,0,113
1750777154993,331,TokenSpotify,200,OK,PruebaHumoSpotify 1-3,text,true,,973,340,8,8,https://accounts.spotify.com/api/token,331,0,112
1750777155107,329,ObtenerArtista,200,OK,PruebaHumoSpotify 1-7,text,true,,1525,312,8,8,https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x,329,0,116
